,Assists,AssistsPercentage,BlockedShots,BlocksPercentage,DefensiveRebounds,DefensiveReboundsPercentage,DoubleDoubles,EffectiveFieldGoalsPercentage,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsFantasyDraft,FantasyPointsYahoo,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,GlobalTeamID,IsClosed,Minutes,Name,OffensiveRebounds,OffensiveReboundsPercentage,PersonalFouls,PlayerEfficiencyRating,PlayerID,PlusMinus,Points,Position,Rebounds,Season,SeasonType,Seconds,Started,StatID,Steals,StealsPercentage,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,TotalReboundsPercentage,TripleDoubles,TrueShootingAttempts,TrueShootingPercentage,TurnOversPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,Updated,UsageRatePercentage
166,109.3,13.7,44.0,3.2,234.4,22.0,3.4,63.3,1219.8,1278.6,1304.3,1278.6,1304.3,360.6,200.6,62.7,153.3,121.7,89.5,46,20000002,False,1316,Cody Zeller,119.5,10.9,171.3,21.9,20000754,75.5,528.6,C,353.9,2019,1,49,44,576406,40.6,1.7,CHA,2,23.7,5.6,26.8,16.4,0.0,428.1,69.5,15.1,66.5,337.0,195.0,65.3,2019-03-05T18:19:44,18.3
167,22.5,5.8,40.6,6.6,136.4,28.0,3.4,64.4,521.4,548.0,570.9,548.0,570.9,110.4,63.1,64.4,74.4,51.8,78.6,37,20000002,False,599,Bismack Biyombo,58.6,11.8,80.0,18.9,20000758,-63.1,178.1,C,195.0,2019,1,57,17,576407,9.0,0.8,CHA,2,0.0,0.0,0.0,19.8,0.0,143.2,70.1,16.0,23.7,110.4,63.1,64.4,2019-03-05T18:19:44,13.5
168,137.5,12.4,55.2,2.9,453.1,30.4,20.3,58.8,1621.3,1752.2,1726.1,1752.2,1726.1,466.6,218.6,52.9,163.4,116.1,80.0,64,20000006,False,1825,Noah Vonleh,125.1,7.8,184.8,18.0,20000762,-297.5,604.1,PF,578.2,2019,1,63,53,576408,49.6,1.5,NY,6,149.9,50.7,38.1,18.7,0.0,538.5,63.2,16.5,92.4,316.7,167.9,59.7,2019-03-05T18:19:44,16.6
169,20.3,7.3,9.0,2.0,59.7,16.5,0.0,63.0,342.2,362.0,368.1,362.0,368.1,133.0,66.5,56.4,39.4,28.2,80.5,22,20000016,False,441,Luol Deng,22.5,6.1,27.0,18.9,20000770,96.9,176.9,SF,82.3,2019,1,16,2,576409,16.9,2.1,MIN,16,49.6,15.8,35.8,11.2,0.0,150.3,66.3,10.7,15.8,83.4,50.7,68.5,2019-03-05T18:19:44,17.8
170,253.6,30.7,33.8,2.2,170.2,13.4,3.4,54.4,1518.4,1640.1,1596.2,1640.1,1596.2,756.2,330.2,49.2,186.0,126.2,76.5,53,20000004,False,1533,Dwyane Wade,54.1,4.3,93.5,20.4,20000772,-100.3,855.4,SG,224.3,2019,1,42,0,576410,44.0,1.6,MIA,4,211.9,68.7,36.5,8.8,0.0,838.0,57.5,16.3,142.0,544.3,261.5,54.1,2019-03-05T18:19:44,30.9
171,154.4,25.2,18.0,1.5,87.9,10.0,1.1,53.3,982.6,1065.6,1046.9,1065.6,1046.9,466.6,181.4,43.8,155.5,129.6,93.9,53,20000008,False,1054,Shabazz Napier,15.8,1.8,72.1,20.6,20000775,-4.5,571.4,PG,103.7,2019,1,48,2,576411,46.2,2.4,BKN,8,240.1,78.9,37.1,5.9,0.0,535.0,60.2,13.6,73.3,226.5,102.6,51.1,2019-03-05T18:19:44,27.6
172,34.9,4.6,18.0,1.4,96.9,9.9,0.0,64.4,663.2,710.9,725.2,710.9,725.2,260.3,122.8,53.2,67.6,49.6,82.6,46,20000007,False,1148,James Ennis,44.0,4.8,131.9,13.1,20000776,1.1,347.1,SF,140.9,2019,1,39,25,576412,44.0,2.0,PHI,7,145.4,51.8,40.2,7.4,0.0,290.1,67.4,10.3,29.3,115.0,71.0,69.6,2019-03-05T18:19:44,13.2
173,0.0,0.0,0.0,0.0,7.9,29.9,0.0,32.2,13.1,14.7,13.1,14.7,13.1,7.9,2.3,32.2,0.0,0.0,0.0,7,20000004,False,31,Udonis Haslem,1.1,4.3,4.5,-2.3,20000780,-12.4,4.5,PF,9.0,2019,1,15,0,576413,0.0,0.0,MIA,4,3.4,0.0,0.0,17.1,0.0,7.9,32.2,25.0,2.3,4.5,2.3,56.4,2019-03-05T18:19:44,15.4
174,5.6,3.0,7.9,2.4,50.7,18.8,0.0,55.9,248.3,267.7,260.7,267.7,260.7,136.4,55.2,45.6,24.8,16.9,76.9,10,20000011,False,331,Carmelo Anthony,10.1,3.8,36.1,14.3,20000784,-71.0,151.0,PF,60.9,2019,1,10,2,576414,4.5,0.7,CHI,11,72.1,23.7,37.0,11.3,0.0,147.3,57.8,6.5,9.0,64.2,31.6,55.3,2019-03-05T18:19:44,23.5
175,9.0,9.3,4.5,3.1,24.8,22.9,0.0,31.3,73.3,78.0,78.9,78.0,78.9,20.3,4.5,25.0,11.3,7.9,78.9,10,20000029,False,137,Quincy Acy,3.4,3.0,27.0,4.3,20000787,4.5,19.2,SF,28.2,2019,1,63,0,641356,1.1,0.4,PHO,29,16.9,2.3,15.0,12.8,0.0,25.2,42.6,17.1,4.5,3.4,2.3,75.2,2019-03-05T18:19:44,10.4
176,162.3,14.8,7.9,0.4,188.2,11.0,2.3,53.1,1713.5,1862.6,1778.9,1862.6,1778.9,987.3,385.4,44.0,298.7,251.3,94.9,57,20000025,False,2044,Tim Hardaway Jr.,33.8,2.0,140.9,18.4,20000788,-417.0,1182.2,SF,222.0,2019,1,1,56,576415,57.5,1.5,DAL,25,471.1,160.0,38.3,6.6,0.0,1118.7,59.5,10.0,109.3,516.2,225.4,49.2,2019-03-05T18:19:44,29.1
177,14.7,10.8,7.9,3.8,38.3,23.1,0.0,49.6,160.1,173.6,171.4,173.6,171.4,56.4,21.4,42.8,15.8,13.5,96.6,18,20000023,False,191,Jason Smith,15.8,9.9,30.4,14.1,20000790,-55.2,64.2,PF,54.1,2019,1,14,1,577211,3.4,0.9,NO,23,21.4,7.9,41.5,16.6,0.0,63.3,57.4,19.8,13.5,34.9,13.5,43.6,2019-03-05T18:19:44,18.7
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000027,False,0,Travis Wear,0.0,0.0,0.0,0.0,20000792,0.0,0.0,SF,0.0,2019,1,0,0,577212,0.0,0.0,LAL,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
179,127.4,28.1,3.4,0.5,53.0,9.6,0.0,49.7,397.5,428.3,418.9,428.3,418.9,133.0,50.7,42.9,12.4,10.1,92.2,45,20000014,False,699,Jose Calderon,10.1,1.7,71.0,9.2,20000794,-166.8,127.4,PG,63.1,2019,1,20,0,576416,18.0,1.4,DET,14,63.1,15.8,28.2,5.5,0.0,138.4,51.7,25.0,39.4,69.9,34.9,56.4,2019-03-05T18:19:44,12.4
180,151.0,11.3,42.8,1.8,233.3,12.7,3.4,49.9,1829.3,1957.6,1937.5,1957.6,1937.5,1054.9,418.1,44.6,276.1,193.8,79.1,57,20000016,False,2238,Andrew Wiggins,77.8,4.1,131.9,16.1,20000795,7.9,1129.3,SF,311.1,2019,1,65,57,576417,65.4,1.6,MIN,16,300.9,99.2,37.2,8.4,0.0,1176.4,54.1,10.1,116.1,754.0,318.9,47.7,2019-03-05T18:19:44,27.4
181,370.8,35.0,10.1,0.5,197.2,13.3,6.8,52.6,1644.2,1795.3,1738.8,1795.3,1738.8,690.9,280.6,45.8,186.0,156.7,94.9,55,20000017,False,1786,Ricky Rubio,30.4,2.1,165.7,18.1,20000797,105.9,801.3,PG,227.7,2019,1,20,54,576418,84.5,2.6,UTA,17,254.7,83.4,36.9,7.8,0.0,772.7,58.5,20.9,175.8,436.1,197.2,50.9,2019-03-05T18:19:44,25.6
182,56.4,10.6,32.7,3.7,196.1,27.8,0.0,58.8,858.5,898.8,926.2,898.8,926.2,285.1,140.9,55.7,74.4,65.4,99.1,58,20000016,False,859,Gorgui Dieng,67.6,9.4,120.6,21.7,20000800,-96.9,361.8,C,263.7,2019,1,39,0,576419,34.9,2.2,MIN,16,48.5,14.7,34.0,18.5,0.0,317.9,64.1,12.4,39.4,236.7,126.2,60.1,2019-03-05T18:19:44,19.7
183,289.6,25.9,27.0,1.2,259.2,14.5,2.3,58.5,2255.2,2442.5,2343.1,2442.5,2343.1,1151.8,536.5,52.5,365.1,311.1,96.0,57,20000011,False,2207,Zach LaVine,37.2,2.1,140.9,24.2,20000804,-324.6,1505.7,PG,296.4,2019,1,37,56,577213,60.9,1.5,CHI,11,330.2,121.7,41.6,8.3,0.0,1312.5,64.7,15.9,216.4,821.6,414.7,56.9,2019-03-05T18:19:44,34.5
184,14.7,4.6,7.9,1.5,38.3,9.4,0.0,50.7,264.3,283.7,284.6,283.7,284.6,145.4,57.5,44.5,37.2,30.4,92.2,35,20000014,False,517,Glenn Robinson III,12.4,2.9,36.1,9.6,20000806,-27.0,160.0,SG,50.7,2019,1,36,17,576420,12.4,1.3,DET,14,49.6,14.7,33.2,6.0,0.0,161.7,55.8,11.9,19.2,95.8,42.8,50.4,2019-03-05T18:19:44,17.0
185,77.8,6.8,115.0,5.0,666.1,38.4,57.5,59.8,2782.0,2995.0,3009.7,2995.0,3009.7,903.9,477.8,59.6,340.4,195.0,64.6,59,20000014,False,2194,Andre Drummond,337.0,18.3,228.8,28.3,20000810,103.7,1155.2,C,1003.0,2019,1,24,59,576421,112.7,2.8,DET,14,39.4,4.5,12.8,28.1,0.0,1053.6,61.8,13.9,148.8,864.4,473.3,61.8,2019-03-05T18:19:44,26.7
186,78.9,7.1,11.3,0.6,149.9,10.2,0.0,59.5,1134.2,1223.6,1206.3,1223.6,1206.3,559.0,240.1,48.3,125.1,107.1,96.5,64,20000027,False,1676,Kentavious Caldwell-Pope,38.3,2.7,111.6,16.1,20000811,-151.0,696.5,SG,188.2,2019,1,24,12,577214,60.9,1.9,LAL,27,321.2,109.3,38.3,6.5,0.0,614.0,63.9,8.6,50.7,237.8,130.7,62.0,2019-03-05T18:19:44,18.6
187,355.0,29.1,3.4,0.2,130.7,8.1,2.3,65.1,1538.2,1664.3,1583.3,1664.3,1583.3,569.1,269.4,53.3,198.4,170.2,96.7,64,20000005,False,1985,D.J. Augustin,34.9,2.1,101.4,20.0,20000813,146.5,827.2,PG,165.7,2019,1,15,64,576422,41.7,1.2,ORL,5,271.6,118.3,49.1,5.0,0.0,656.4,71.0,16.2,110.4,297.5,151.0,57.3,2019-03-05T18:19:44,19.1
188,291.9,31.7,13.5,0.7,116.1,8.5,2.3,60.5,1566.9,1700.1,1616.5,1700.1,1616.5,708.9,325.7,51.7,297.5,235.5,89.3,52,20000008,False,1652,Spencer Dinwiddie,23.7,1.7,163.4,22.9,20000816,-39.4,997.4,PG,139.7,2019,1,50,4,576423,36.1,1.2,BKN,8,308.8,110.4,40.3,5.1,0.0,839.8,66.9,15.6,135.2,400.1,215.3,60.6,2019-03-05T18:19:44,28.3
189,18.0,6.2,9.0,1.8,108.2,27.3,0.0,51.8,456.7,482.9,480.3,482.9,480.3,181.4,83.4,51.8,68.7,39.4,64.7,38,20000010,False,475,Greg Monroe,67.6,17.5,68.7,17.8,20000818,-90.2,206.2,C,175.8,2019,1,40,2,576424,14.7,1.7,TOR,10,4.5,0.0,0.0,22.5,0.0,211.7,54.9,16.0,34.9,176.9,83.4,53.1,2019-03-05T18:19:44,25.1
190,1.1,7.6,0.0,0.0,4.5,20.1,0.0,69.3,24.0,25.9,24.0,25.9,24.0,14.7,6.8,52.1,0.0,0.0,0.0,2,20000010,False,25,Jodie Meeks,0.0,0.0,2.3,21.5,20000820,7.9,16.9,SG,4.5,2019,1,60,0,576425,0.0,0.0,TOR,10,9.0,3.4,42.3,10.2,0.0,14.7,65.0,0.0,0.0,5.6,3.4,67.6,2019-03-05T18:19:44,26.3
191,20.3,6.1,21.4,3.2,130.7,27.0,13.5,70.0,672.8,722.7,707.8,722.7,707.8,228.8,137.5,67.7,87.9,55.2,70.8,28,20000022,False,635,Kenneth Faried,89.0,17.1,71.0,27.4,20000821,5.6,338.1,PF,219.8,2019,1,38,13,576426,13.5,1.2,HOU,22,20.3,7.9,43.8,21.9,0.0,267.5,71.2,11.1,29.3,208.5,129.6,70.1,2019-03-05T18:19:44,22.9
192,149.9,13.7,22.5,1.1,317.8,19.5,4.5,61.3,1882.2,2025.8,1947.6,2025.8,1947.6,785.5,353.9,50.8,351.6,318.9,102.2,55,20000028,False,1882,Danilo Gallinari,51.8,3.4,124.0,26.0,20000822,30.4,1173.2,SF,369.7,2019,1,4,55,576427,42.8,1.2,LAC,28,341.5,146.5,48.3,11.7,0.0,940.2,70.3,9.9,90.2,444.0,207.4,52.6,2019-03-05T18:19:44,26.2
193,81.1,11.4,20.3,1.7,139.7,15.1,0.0,62.1,666.7,724.1,711.8,724.1,711.8,233.3,102.6,49.6,20.3,14.7,81.4,36,20000028,False,1070,Wilson Chandler,49.6,5.7,105.9,12.3,20000824,165.7,271.6,SF,189.3,2019,1,42,32,575682,24.8,1.2,LAC,28,133.0,51.8,44.0,10.5,0.0,242.2,63.1,17.3,44.0,100.3,50.7,57.0,2019-03-05T18:19:44,12.8
194,224.3,20.3,102.6,4.9,479.0,29.6,32.7,57.9,2457.2,2623.9,2630.8,2623.9,2630.8,784.4,402.3,57.8,353.9,272.7,86.9,62,20000019,False,1901,Jusuf Nurkic,229.9,14.8,242.3,29.6,20000827,391.1,1080.8,C,708.9,2019,1,29,62,577215,71.0,2.0,POR,19,29.3,3.4,13.0,22.4,1.1,940.1,64.8,16.2,157.8,755.1,399.0,59.5,2019-03-05T18:19:44,27.6
195,42.8,5.4,121.7,8.1,271.6,22.9,6.8,69.2,1505.7,1582.0,1663.5,1582.0,1663.5,510.5,312.2,68.9,126.2,82.3,73.5,57,20000027,False,1350,JaVale McGee,151.0,13.4,163.4,27.2,20000828,-100.3,707.8,C,422.6,2019,1,65,44,577216,36.1,1.4,LAL,27,9.0,1.1,14.1,18.2,0.0,566.1,70.4,15.3,89.0,501.5,311.1,69.9,2019-03-05T18:19:44,22.7
196,109.3,14.1,16.9,1.4,95.8,9.5,0.0,54.1,965.1,1028.7,1022.5,1028.7,1022.5,511.7,214.1,47.2,122.8,99.2,90.9,38,20000020,False,1235,Gary Harris,27.0,2.7,89.0,17.3,20000832,242.3,590.5,SG,122.8,2019,1,23,29,576428,40.6,1.8,DEN,20,199.5,63.1,35.6,6.1,0.0,565.7,58.8,9.5,51.8,312.2,151.0,54.5,2019-03-05T18:19:44,24.0
197,226.5,21.1,22.5,1.4,237.8,17.0,1.1,55.8,1453.9,1555.3,1536.2,1555.3,1536.2,569.1,245.7,48.7,156.7,133.0,95.7,58,20000009,False,1683,Gordon Hayward,53.0,3.8,93.5,19.2,20000833,188.2,697.6,SF,290.8,2019,1,63,17,575683,59.7,1.9,BOS,9,223.1,73.3,37.0,10.4,0.0,638.1,61.6,14.9,96.9,346.0,172.4,56.1,2019-03-05T18:19:44,21.3
198,75.5,8.2,99.2,5.5,332.5,24.5,13.5,66.7,1762.1,1855.0,1912.0,1855.0,1912.0,555.6,321.2,65.1,215.3,146.5,76.7,62,20000017,False,1639,Derrick Favors,186.0,14.0,153.3,27.0,20000834,109.3,804.7,PF,518.4,2019,1,24,56,576429,50.7,1.7,UTA,17,75.5,15.8,23.6,19.3,0.0,650.3,69.8,12.0,77.8,480.1,305.4,71.7,2019-03-05T18:19:44,21.4
199,104.8,13.3,19.2,1.3,355.0,30.3,28.2,61.0,1580.4,1702.6,1624.3,1702.6,1624.3,574.8,307.7,60.3,163.4,133.0,91.7,49,20000019,False,1379,Enes Kanter,207.4,18.4,133.0,27.5,20000835,-281.8,756.2,C,562.4,2019,1,1,23,576430,24.8,1.0,POR,19,29.3,7.9,30.3,24.5,0.0,646.7,65.8,14.5,95.8,545.5,299.8,62.0,2019-03-05T18:19:44,25.8
200,126.2,25.9,5.6,0.6,66.5,8.5,1.1,52.1,850.9,899.9,888.1,899.9,888.1,473.3,197.2,47.0,104.8,86.8,93.3,43,20000025,False,938,Trey Burke,23.7,3.1,46.2,20.4,20000836,-146.5,522.9,PG,90.2,2019,1,37,7,576431,31.6,1.8,DAL,25,120.6,41.7,39.0,5.8,0.0,519.5,56.7,8.8,44.0,352.8,155.5,49.7,2019-03-05T18:19:44,29.1
201,137.5,13.7,23.7,1.5,224.3,17.6,1.1,52.9,1195.3,1279.7,1257.3,1279.7,1257.3,528.6,214.1,45.6,158.9,130.7,92.8,58,20000030,False,1502,Alec Burks,32.7,2.5,99.2,16.5,20000837,-312.2,627.7,SG,257.0,2019,1,29,24,576432,38.3,1.3,SAC,30,188.2,68.7,41.1,9.9,0.0,598.5,59.1,11.9,71.0,340.4,145.4,48.1,2019-03-05T18:19:44,20.8
202,112.7,10.9,7.9,0.4,120.6,8.7,0.0,55.4,1125.2,1191.0,1184.9,1191.0,1184.9,590.5,254.7,48.6,140.9,126.2,101.0,55,20000019,False,1634,Rodney Hood,22.5,1.7,131.9,16.0,20000839,-342.6,708.9,SG,143.1,2019,1,63,45,576433,51.8,1.7,POR,19,205.1,73.3,40.2,5.3,0.0,652.5,61.2,7.1,44.0,385.4,181.4,53.1,2019-03-05T18:19:44,20.4
203,151.0,11.7,156.7,6.3,642.4,34.5,56.4,73.0,2734.3,2920.3,2950.7,2920.3,2950.7,615.3,399.0,73.0,448.5,291.9,73.4,63,20000017,False,2247,Rudy Gobert,271.6,14.9,204.0,30.8,20000840,233.3,1089.8,C,914.0,2019,1,38,62,576434,59.7,1.4,UTA,17,0.0,0.0,0.0,24.8,0.0,812.7,75.6,13.6,111.6,615.3,399.0,73.0,2019-03-05T18:19:44,19.9
204,120.6,28.4,5.6,0.7,56.4,9.5,1.1,53.0,584.3,625.8,605.8,625.8,605.8,263.7,113.8,48.7,96.9,76.6,89.1,39,20000017,False,716,Dante Exum,16.9,2.9,71.0,17.1,20000841,55.2,324.6,PG,73.3,2019,1,54,1,576435,15.8,1.2,UTA,17,66.5,20.3,34.4,6.2,0.0,306.4,59.6,16.3,51.8,197.2,93.5,53.4,2019-03-05T18:19:44,24.1
205,371.9,27.1,18.0,0.7,244.6,13.2,3.4,61.8,1787.9,1963.2,1899.4,1963.2,1899.4,688.6,302.0,49.5,120.6,86.8,81.1,63,20000017,False,2242,Joe Ingles,28.2,1.5,170.2,16.9,20000842,326.8,841.9,SF,272.7,2019,1,6,63,576436,93.5,2.3,UTA,17,401.2,151.0,42.4,7.4,0.0,741.7,64.0,20.2,162.3,287.4,151.0,59.2,2019-03-05T18:19:44,19.5
206,56.4,12.5,4.5,0.6,55.2,9.7,0.0,55.4,387.0,431.4,403.9,431.4,403.9,219.8,89.0,45.6,20.3,19.2,106.4,45,20000023,False,659,Ian Clark,9.0,1.6,66.5,10.0,20000843,-11.3,235.5,SG,64.2,2019,1,9,0,576437,12.4,1.0,NO,23,112.7,38.3,38.3,5.7,0.0,228.7,58.0,18.2,44.0,107.1,50.7,53.4,2019-03-05T18:19:44,19.3
207,90.2,8.2,20.3,1.1,341.5,22.5,3.4,62.4,1596.7,1730.2,1655.3,1730.2,1655.3,740.4,343.7,52.3,146.5,121.7,93.7,59,20000009,False,1833,Marcus Morris,63.1,4.1,158.9,19.9,20000847,156.7,942.2,PF,404.6,2019,1,22,42,575684,38.3,1.1,BOS,9,346.0,133.0,43.3,13.3,0.0,804.9,65.9,10.6,83.4,394.4,210.7,60.2,2019-03-05T18:19:44,23.6
208,72.1,10.0,24.8,2.1,170.2,18.1,1.1,57.3,924.8,994.9,981.2,994.9,981.2,417.0,181.4,49.0,93.5,73.3,88.2,40,20000018,False,1115,Markieff Morris,47.3,4.8,152.1,16.7,20000848,-165.7,497.0,PF,217.5,2019,1,48,16,577217,31.6,1.5,OKC,18,181.4,60.9,37.8,11.3,0.0,458.1,61.1,11.9,54.1,235.5,120.6,57.7,2019-03-05T18:19:44,21.1
209,87.9,28.6,4.5,0.8,48.5,10.6,1.1,54.3,500.6,544.1,517.5,544.1,517.5,257.0,108.2,47.4,75.5,62.0,92.5,18,20000004,False,553,Goran Dragic,9.0,2.0,46.2,19.4,20000849,46.2,311.1,PG,57.5,2019,1,11,14,576438,12.4,1.2,MIA,4,96.9,32.7,38.0,6.3,0.0,290.2,60.4,15.1,45.1,160.0,75.5,53.2,2019-03-05T18:19:44,29.3
210,380.9,30.5,25.9,1.2,255.8,13.7,7.9,62.1,2178.9,2336.3,2302.9,2336.3,2302.9,871.2,426.0,55.1,198.4,153.3,87.1,62,20000015,False,2043,Eric Bledsoe,73.3,4.4,144.3,25.7,20000850,492.5,1112.3,PG,329.1,2019,1,22,62,576439,98.0,2.5,MIL,15,344.9,107.1,34.9,9.3,1.1,958.4,65.4,15.0,147.6,526.3,318.9,68.3,2019-03-05T18:19:44,25.8
211,41.7,5.1,25.9,1.8,144.3,13.4,0.0,61.3,961.9,1068.7,1013.7,1068.7,1013.7,541.0,222.0,46.2,60.9,49.6,91.9,59,20000022,False,1414,Gerald Green,30.4,2.6,126.2,14.6,20000851,196.1,637.9,SG,174.7,2019,1,60,0,576440,25.9,1.0,HOU,22,411.4,144.3,39.6,7.8,0.0,567.7,63.3,9.4,51.8,129.6,77.8,67.6,2019-03-05T18:19:44,21.5
212,68.7,9.1,62.0,4.6,236.7,22.1,9.0,59.3,1323.7,1426.5,1410.4,1426.5,1410.4,527.4,254.7,54.4,198.4,133.0,75.5,61,20000003,False,1312,Alex Len,140.9,12.7,176.9,21.9,20000852,-156.7,688.6,C,377.5,2019,1,27,22,576441,24.8,1.0,ATL,3,135.2,46.2,38.5,17.3,0.0,614.7,63.1,15.0,94.7,392.2,208.5,60.0,2019-03-05T18:19:44,25.0
213,24.8,4.6,15.8,1.9,107.1,16.4,0.0,65.7,465.7,517.9,496.1,517.9,496.1,189.3,78.9,47.0,40.6,30.4,84.5,46,20000016,False,794,Anthony Tolliver,12.4,1.9,71.0,12.2,20000854,-34.9,252.4,PF,119.5,2019,1,43,0,576442,14.7,1.0,MIN,16,160.0,64.2,45.2,9.1,0.0,207.2,68.6,13.5,28.2,29.3,14.7,56.4,2019-03-05T18:19:44,14.1
214,86.8,5.4,32.7,1.3,326.8,17.2,3.4,61.1,1447.2,1568.8,1595.9,1568.8,1595.9,474.5,191.6,45.5,62.0,41.7,75.8,63,20000022,False,2494,P.J. Tucker,110.4,5.4,224.3,11.8,20000856,81.1,554.5,SF,437.3,2019,1,42,63,576443,116.1,2.6,HOU,22,340.4,129.6,42.9,11.1,0.0,501.7,62.3,12.0,59.7,134.1,62.0,52.1,2019-03-05T18:19:44,11.0
215,72.1,8.8,32.7,2.0,161.2,13.5,0.0,62.0,1335.3,1417.8,1425.4,1417.8,1425.4,688.6,334.7,54.8,139.7,113.8,91.9,43,20000029,False,1532,T.J. Warren,34.9,2.8,134.1,21.6,20000858,-253.6,870.0,SF,196.1,2019,1,2,36,576444,57.5,2.0,PHO,29,202.9,86.8,48.2,8.0,0.0,750.1,65.4,8.2,58.6,485.7,247.9,57.5,2019-03-05T18:19:44,25.6
216,161.2,16.7,36.1,2.1,338.1,25.3,9.0,63.3,1657.0,1772.5,1743.8,1772.5,1743.8,669.4,342.6,57.7,134.1,113.8,95.7,54,20000024,False,1639,Rudy Gay,55.2,4.2,149.9,23.4,20000860,144.3,866.7,SF,393.3,2019,1,34,47,576445,50.7,1.7,SA,24,160.0,67.6,47.7,14.8,0.0,728.4,67.1,13.2,96.9,509.4,275.0,60.9,2019-03-05T18:19:44,25.0
217,57.5,20.4,24.8,5.2,121.7,31.1,6.8,55.1,602.2,647.2,650.6,647.2,650.6,211.9,96.9,51.5,100.3,76.6,86.1,16,20000026,False,453,DeMarcus Cousins,23.7,6.5,64.2,28.2,20000862,-6.8,285.1,C,145.4,2019,1,55,16,575685,23.7,2.8,GS,26,54.1,14.7,30.5,19.3,0.0,256.0,62.8,15.4,40.6,157.8,82.3,58.7,2019-03-05T18:19:44,31.5
218,436.1,33.2,10.1,0.5,184.8,11.2,6.8,60.0,1806.2,1924.4,1916.7,1924.4,1916.7,606.3,284.0,52.7,163.4,138.6,95.6,64,20000013,False,2031,Darren Collison,36.1,2.3,129.6,21.2,20000863,173.6,783.3,PG,220.9,2019,1,32,64,576446,100.3,2.7,IND,13,183.7,76.6,47.0,6.8,0.0,678.2,65.0,16.6,117.2,422.6,207.4,55.3,2019-03-05T18:19:44,19.4
219,4.5,3.9,3.4,1.8,15.8,10.4,0.0,59.8,128.9,142.3,139.1,142.3,139.1,72.1,28.2,44.1,13.5,9.0,75.2,19,20000030,False,176,Ben McLemore,3.4,2.2,24.8,14.7,20000864,-19.2,84.5,SG,19.2,2019,1,41,0,576447,6.8,2.0,SAC,30,46.2,19.2,46.8,6.2,0.0,78.1,60.9,7.6,5.6,25.9,9.0,39.2,2019-03-05T18:19:44,22.0
220,71.0,14.1,5.6,0.6,91.3,13.8,0.0,56.1,563.8,619.3,586.4,619.3,586.4,289.6,117.2,45.6,49.6,45.1,102.4,51,20000012,False,859,Nik Stauskas,14.7,2.0,41.7,13.5,20000865,-219.8,332.5,SG,105.9,2019,1,49,0,577218,16.9,1.1,CLE,12,157.8,53.0,37.9,7.7,0.0,311.5,60.1,14.9,47.3,131.9,64.2,54.9,2019-03-05T18:19:44,20.7
221,29.3,9.3,10.1,1.8,110.4,24.4,0.0,65.8,493.6,521.5,526.3,521.5,526.3,181.4,96.9,60.2,65.4,44.0,75.7,36,20000021,False,586,Omri Casspi,19.2,4.1,39.4,20.1,20000867,20.3,254.7,SF,129.6,2019,1,32,0,576448,22.5,2.2,MEM,21,48.5,16.9,39.3,14.1,0.0,210.2,68.3,12.4,25.9,133.0,80.0,67.8,2019-03-05T18:19:44,20.6
222,0.0,0.0,0.0,0.0,3.4,77.7,0.0,0.0,4.1,4.2,4.1,4.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1,20000029,False,4,Eric Moreland,0.0,0.0,1.1,6.1,20000872,3.4,0.0,PF,3.4,2019,1,64,0,618587,0.0,0.0,PHO,29,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
223,99.2,9.1,83.4,4.1,394.4,24.9,18.0,61.6,1957.4,2088.6,2071.2,2088.6,2071.2,831.7,432.8,58.6,172.4,134.1,87.7,60,20000010,False,1909,Serge Ibaka,145.4,9.4,205.1,23.4,20000874,282.9,1043.6,PF,539.8,2019,1,22,48,576449,30.4,0.9,TOR,10,162.3,44.0,30.5,17.2,0.0,907.6,64.8,12.2,110.4,669.4,388.8,65.5,2019-03-05T18:19:44,25.8
224,110.4,7.6,51.8,2.1,348.2,17.8,27.0,68.1,2179.4,2312.6,2340.6,2312.6,2340.6,711.1,429.4,68.1,275.0,147.6,60.5,61,20000018,False,2321,Steven Adams,321.2,15.8,173.6,24.4,20000875,395.6,1006.4,C,669.4,2019,1,13,61,575686,109.3,2.5,OKC,18,1.1,0.0,0.0,16.8,0.0,832.1,68.2,14.0,118.3,710.0,429.4,68.2,2019-03-05T18:19:44,18.8
