social_tags_id,tags,related_media_id
1415," 'hardenvol1' ",1366771881721608469
1416," 'hardenvol1' ",1366168826059822040
1417," 'famlam' ",1365543713442548506
1418," 'nbacares' ",1356948606317406578
1419," 'nbamediaday' ",1348095232927627667
1420," 'heretocreate' ",1339299551198087788
1421," 'neverforget'",1337189877825105207
1422," '911'",1337189877825105207
1423," 'usa' ",1337189877825105207
1424," 'findfocus' ",1335683786280567910
1425," 'findfocus' ",1335637531697465969
1426," 'crazylight' ",1335125026050964565
1427," 'schwaag' ",1334920220971738383
1428," 'asu'",1330664675091713786
1429," 'crazylight'",1330664675091713786
1430," 'sundevils'",1330664675091713786
1431," 'forkem'",1330664675091713786
1432," 'forksup' ",1330664675091713786
1433," 'adidas' ",1322477128075257726
1434," 'takeonparis' ",1321673087917336912
1435," 'toofresh'",1321359840316127746
1436," 'theuncommonthread' ",1321359840316127746
1437," 'takeonparis' ",1321058485588457347
1438," 'takeonparis' ",1321047473241747410
1439," 'drewleague' ",1317795383035893578
1440," 'schwaag' ",1317632338485829649
1441," 'foe'",1314100306388413390
1442," 'agtg' ",1314100306388413390
1443," 'agtg'",1312013861313898338
1444," 'comp10' ",1312013861313898338
1445," 'squad' ",1298995068442604387
1446," 'lvl3' ",1298879929227720840
1447," 'crazylight' ",1297531161798695010
1448," 'rockets' ",1290861471818858342
1449," 'american'",1287170929641903018
1450," 'happy4thofjuly' ",1287170929641903018
1451," 'usa'",1261897363060315628
1452," 'happymemorialday'",1261897363060315628
1453," 'memorialday' ",1261897363060315628
1454," 'gearvr'",1206842507362981026
1455," 'vrselfie' ",1206842507362981026
1456," 'asw16' ",1190903848931579480
1457," 'huddleup'",1183669506748601967
1458," 'toronto'",1183669506748601967
1459," 'nbaallstarto' ",1183669506748601967
1460," 'allstarweekend' ",1182904951567177036
1461," 'sb50' ",1180075134668920768
1462," 'evol'",1179887170038945712
1463," 'futurehive' ",1179887170038945712
1464," 'repost'",1177751556548089686
1465," 'socialmedia' ",1177751556548089686
1466," 'basketball'",1176160296766953059
1467," 'twofaves'",1176160296766953059
1468," 'beardlyawesome' ",1176160296766953059
1469," 'backlikeweneverleft' ",1169894011682837805
1470," 'thesquaaaaaaaddddd' ",1169090866111206577
1471," 'udiiiiggggg' ",1168581567706454003
1472," 'rednation' ",1105919871213262569
1473," 'htown' ",1100895790680135613
1474," 'htown' ",1098291882887632152
1475," 'st8up' ",1089963610026169759
1476," 'swag'",1086280795619218837
1477," 'teamadidas' ",1086280795619218837
1478," 'teamadidas' ",1086263425932613490
1479," 'htown'",1080663734905886409
1480," 'astros' ",1080663734905886409
1481," 'mood' ",1078611111423923588
1482," 'squaddddddd' ",1076927659641295987
1483," 'knothemeaning' ",1074898000141506248
1484," 'china' ",1070882399697917388
1485," 'madeinamerica'",1068250765215553327
1486," 'h' ",1068250765215553327
1487," 'thekidfromakron'",2025171156885223362
1488," 'jamesgang'",2025171156885223362
1489," 'striveforgreatness'",2025171156885223362
1490," 'themarathoncontinues' ",2025171156885223362
1491," 'powerbeatspro' ",2022686364960802189
1492," 'bronny'",2022126631426367365
1493," 'jamesgang'",2022126631426367365
1494," 'thekidsfromakron' ",2022126631426367365
1495," 'thekidsfromakron'",2020567388612828394
1496," 'wearefamily'",2020567388612828394
1497," 'stillmoretocome'",2020567388612828394
1498," 'ipromise' ",2020567388612828394
1499," 'themarathoncontinues' ",2020093779079690218
1500," 'longlivenip'",2017893014810198631
1501," 'jamesgang' ",2017893014810198631
1502," 'whynot'",2015738709118502178
1503," 'russellmania'",2015738709118502178
1504," 'themarathoncontinues' ",2015738709118502178
1505," 'longlivenip' ",2015007761418651123
1506," 'longlivenip' ",2014028322589339443
1507," 'teamworkmakesthedreamwork' ",2013621287934580467
1508," 'striveforgreatness'",2011138512329573972
1509," 'thekidfromakron'",2011138512329573972
1510," 'jamesgang'",2011138512329573972
1511," 'bronknows' ",2011138512329573972
1512," 'theyouth' ",2001647289403357123
1513," 'classic' ",2001264575848442424
1514," 'brotherhood'",2001141816514329719
1515," 'striveforgreatness' ",2001141816514329719
1516," 'bronny'",2001139639603675384
1517," 'jamesgang'",2001139639603675384
1518," 'striveforgreatness'",2001139639603675384
1519," 'thekidfromakron' ",2001139639603675384
1520," 'striveforgreatness'",1994486355215806793
1521," 'thekidfromakron'",1994486355215806793
1522," 'jamesgang'",1994486355215806793
1523," 'stillmoretocome' ",1994486355215806793
1524," 'akronboysdifferent'",1990870289650952125
1525," 'thekidfromakron'",1990870289650952125
1526," 'striveforgreatness' ",1990870289650952125
1527," 'theshop' ",1989465372704745961
1528," 'raporgototheleague' ",1988297075431015203
1529," 'thekidfromakron'",1987566961625798028
1530," 'striveforgreatness'",1987566961625798028
1531," 'jamesgang' ",1987566961625798028
1532," 'pointgod'",1986467447816954281
1533," 'brotherhood' ",1986467447816954281
1534," 'activated'",1985122372994307534
1535," 'striveforgreatness'",1985122372994307534
1536," 'jamesgang'",1985122372994307534
1537," 'thekidfromakron' ",1985122372994307534
1538," 'jamesgang'",1983985162475617533
1539," 'mysupportsystemistheonlyreason'",1983985162475617533
1540," 'queenv'",1983985162475617533
1541," 'bronny'",1983985162475617533
1542," 'brycemaximus'",1983985162475617533
1543," 'princesszhurinova' ",1983985162475617533
1544," 'arbron'",1982865302333143250
1545," 'raporgototheleague' ",1982865302333143250
1546," 'teamlebron' ",1982122499843891628
1547," 'onelastlob'",1981791871692945500
1548," 'brotherhood'",1981791871692945500
1549," 'biggerthanbasketball' ",1981791871692945500
1550," 'kuzmania'",1980345328997747587
1551," 'lakeshow'",1980345328997747587
1552," 'youngking' ",1980345328997747587
1553," 'striveforgreatness'",1973038824544129546
1554," 'jamesgang'",1973038824544129546
1555," 'thekidfromakron' ",1973038824544129546
1556," 'striveforgreatness'",1969853365361871984
1557," 'jamesgang'",1969853365361871984
1558," 'thekidfromakron' ",1969853365361871984
1559," 'beenacagedangrylion'",1967103680876602811
1560," 'striveforgreatness'",1967103680876602811
1561," 'jamesgang' ",1967103680876602811
1562," 'lakershow'",1966570787162844492
1563," 'teamlebron' ",1966570787162844492
1564," 'taylorgang'",1965471638082703142
1565," 'wiz' ",1965471638082703142
1566," 'jamesgang'",1963617013943614642
1567," 'bronny' ",1963617013943614642
1568," 'jamesgang'",1963616264748670611
1569," 'brycemaximus' ",1963616264748670611
1570," 'untilweallwin'",1961822612586199241
1571," 'bhm' ",1961822612586199241
1572," 'jamesgang'",1960428247678654138
1573," 'striveforgreatness' ",1960428247678654138
1574," 'blackexcellence' ",1952587744589293239
1575," 'lifeisaworkout'",1948809065212102815
1576," 'justakidfromakron' ",1948809065212102815
1577," 'lebronretro3'",1942642570253358546
1578," 'lebronwatch16' ",1942642570253358546
1579," 'jamesgang' ",1942253554094076649
1580," 'bronnyjames'",1938884383633516189
1581," 'jamesgang' ",1938884383633516189
1582," 'payitforward'",1937873893130023860
1583," 'jamesgang' ",1937873893130023860
1584," 'lakeshow' ",1935313496887704555
1585," 'theshophbo' ",1932952245998403476
1586," 'jamesgang' ",1927364283428077045
1587," 'youngkingdays' ",1927035541137014015
1588," 'jamesgang' ",1924841454836908558
1589," 'lebronxvi' ",1924365441581536267
1590," 'lifeisaworkout'",1921994792045295965
1591," 'striveforgreatness' ",1921994792045295965
1592," 'gobucks'",1919921580411036256
1593," 'oh'",1919921580411036256
1594," 'io' ",1919921580411036256
1595," 'bronny'",1919503672587256494
1596," 'brycemaximus'",1919503672587256494
1597," 'jamesgang' ",1919503672587256494
1598," 'thekidfromakron' ",1918366604648070553
1599," 'morethananathlete'",1916185649044749657
1600," 'justkidsfromakron'",1916185649044749657
1601," 'lrmr' ",1916185649044749657
1602," 'goodfellas' ",1915590902441901736
1603," 'fabfive' ",1913994928271644886
1604," 'striveforgreatness'",1913306562748012962
1605," 'jamesgang'",1913306562748012962
1606," 'thekidfromakron' ",1913306562748012962
1607," 'lakeshow' ",1910783545438588836
1608," 'sfg'",1908205577830870453
1609," 'seasonxvi'",1908205577830870453
1610," 'kingme' ",1908205577830870453
1611," 'headbandthoughts' ",1907480507055111044
1612," 'togetherwecanchangetheworld' ",1906231434709189213
1613," 'halloweenchronicles' ",1903469029688081862
1614," 'striveforgreatness'",1903110298542307842
1615," 'oh' ",1903110298542307842
1616," 'droseforpresident' ",1902784586509786138
1617," 'livinglegends'",1902474158923736500
1618," 'repost' ",1902474158923736500
1619," 'imnotevenascorer'",1900201758542862439
1620," 'striveforgreatness'",1900201758542862439
1621," 'jamesgang'",1900201758542862439
1622," 'thekidfromakron'",1900201758542862439
1623," 'rwtw' ",1900201758542862439
1624," 'shutupanddribble' ",1898893809635698286
1625," 'lakeshow'",1898460771445606118
1626," 'striveforgreatness'",1898460771445606118
1627," 'thekidfromakron'",1898460771445606118
1628," 'jamesgang' ",1898460771445606118
1629," 'jamesgang' ",1898204484614501793
1630," 'nikelifer'",1895396009836872668
1631," 'striveforgreatness'",1895396009836872668
1632," 'morethananathlete' ",1895396009836872668
1633," 'thekidfromakron'",1894414385355778867
1634," 'striveforgreatness' ",1894414385355778867
1635," 'striveforgreatness'",1893991624544102039
1636," 'kingme'",1893991624544102039
1637," 'thekidfromakron' ",1893991624544102039
1638," 'striveforgreatness'",1893692719415863527
1639," 'jamesgang'",1893692719415863527
1640," 'thekidfromakron'",1893692719415863527
1641," 'morethananathlete'",1893692719415863527
1642," 'kingme' ",1893692719415863527
1643," 'kingme'",1891767602238561767
1644," 'striveforgreatness'",1891767602238561767
1645," 'jamesgang'",1891767602238561767
1646," 'thekidfromakron'",1891767602238561767
1647," 'rwtw' ",1891767602238561767
1648," 'myprincess' ",1891025868147903174
1649," 'kingme'",1889626575629357691
1650," 'striveforgreatness'",1889626575629357691
1651," 'thekidfromakron'",1889626575629357691
1652," 'jamesgang'",1889626575629357691
1653," 'rwtw'",1889626575629357691
1654," 'morethananathlete' ",1889626575629357691
1655," 'kingme'",1888837814112791004
1656," 'striveforgreatness'",1888837814112791004
1657," 'jamesgang' ",1888837814112791004
1658," 'theshop' ",1888614875052381727
1659," 'kingme'",1887581901569690626
1660," 'striveforgreatness' ",1887581901569690626
1661," 'jamesgang'",1887159680296784332
1662," '1of1'",1887159680296784332
1663," 'striveforgreatness' ",1887159680296784332
1664," 'kingme'",1885873316980823728
1665," 'zo2' ",1885873316980823728
1666," 'prouddad' ",1884262720703189898
1667," 'morethananathlete' ",1883106106235315360
1668," 'justkidsfromakron'",1882241450272645277
1669," 'wearefamily' ",1882241450272645277
1670," 'myinspirations'",1882117649744334839
1671," 'jamesgang' ",1882117649744334839
1672," 'thekidsfromakron'",1880948529003154077
1673," 'striveforgreatness'",1880948529003154077
1674," 'jamesgang' ",1880948529003154077
1675," 'striveforgreatness'",1880305876595035038
1676," 'thekidfromakron' ",1880305876595035038
1677," 'bronnyjames'",1879977645648090534
1678," 'jamesgang'",1879977645648090534
1679," 'striveforgreatness'",1879977645648090534
1680," 'thekidsfromakron'",1879977645648090534
1681," 'reposts' ",1879977645648090534
1682," 'princessz' ",1877192187004116142
1683," 'striveforgreatness'",1875783800831942909
1684," 'thekidfromakron'",1875783800831942909
1685," 'rwtw'",1875783800831942909
1686," 'jamesgang' ",1875783800831942909
1687," 'repost' ",1874979111857176584
1688," 'jamesgang' ",1874322125104696550
1689," 'justakidfromakron'",1872126504629202768
1690," 'toonsquad' ",1872126504629202768
1691," 'bestshotseries'",1871473211389334079
1692," 'striveforgreatness' ",1871473211389334079
1693," 'ratpack'",1870626957306389193
1694," 'rwtw' ",1870626957306389193
1695," 'vegasfightnight' ",1869843170838501728
1696," 'superheroes'",1869773066545222963
1697," 'kingtalk' ",1869773066545222963
1698," 'morelife'",1869042071734983864
1699," 'jamesgang' ",1869042071734983864
1700," 'showupshowoutandshineatalltime'",1868539985771460229
1701," 'striveforgreatness'",1868539985771460229
1702," 'kingtalk' ",1868539985771460229
1703," 'morethananathlete' ",1868381345055972008
1704," 'lebronxvi' ",1867242673577222416
1705," '2k19drip'",1864088539386704121
1706," 'theywillknowyourname' ",1864088539386704121
1707," 'jamesgang'",1864062533082996959
1708," 'theywillknowyourname' ",1864062533082996959
1709," 'lebronxvi' ",1863978408103813616
1710," 'jamesgang' ",1862748639496355625
1711," 'striveforgreatness'",1862647881190977521
1712," 'justakidfromakron' ",1862647881190977521
1713," 'justdoit' ",1862112340359784116
1714," 'theshophbo' ",1856108504545675063
1715," 'mamajames'",1856041176453786511
1716," 'grammyiswhatzhurisay'",1856041176453786511
1717," 'gloiswhatherfriendssay'",1856041176453786511
1718," 'myeverythingiswhatisay' ",1856041176453786511
1719," 'lebron16' ",1851784628833028678
1720," 'jamesgang'",1851617147094875287
1721," 'bronny'",1851617147094875287
1722," 'brycemaximus'",1851617147094875287
1723," 'zhurinova' ",1851617147094875287
1724," 'shebeenrockingwithteambronfrom' ",1850244234406601999
1725," 'ljff'",1846596459072681419
1726," 'wearefamily'",1846596459072681419
1727," 'ipromise' ",1846596459072681419
1728," 'puertoricostandup'",1845208480185872750
1729," 'thekidfromakron' ",1845208480185872750
1730," 'justanotherkidfromakron'",1844447751912624627
1731," 'striveforgreatness' ",1844447751912624627
1732," 'swingman'",1842919208686776715
1733," 'chicksdigthelongball' ",1842919208686776715
1734," 'womenpower' ",1841619933751198115
1735," 'womenpower' ",1841616540274024171
1736," 'irishpride'",1836599786292593750
1737," 'striveforgreatness' ",1836599786292593750
1738," 'lbjxje'",1836523953175490201
1739," 'sfg' ",1836523953175490201
1740," 'wearefamily'",1835786252914713825
1741," 'morethananathlete' ",1835786252914713825
1742," 'justakidfromakron'",1835199061712867832
1743," 'morethananathlete' ",1835199061712867832
1744," 'justakidfromakron'",1835192346699354247
1745," 'morethananathlete' ",1835192346699354247
1746," 'ncbc'",1834530110464936772
1747," 'theyaskedforus'",1834530110464936772
1748," 'wewantallthesmoke' ",1834530110464936772
1749," 'iammorethananathlete' ",1832363629263357747
1750," 'sameenergy'",1831529884936011025
1751," 'morethananathlete' ",1831529884936011025
1752," 'jamesgang'",1829164531210069032
1753," 'ncbc'",1829164531210069032
1754," 'striveforgreatness' ",1829164531210069032
1755," 'jamesgang'",1827265817461572064
1756," 'thekidsfromakron' ",1827265817461572064
1757," 'bestshotseries'",1826352984088122046
1758," 'bluedevils' ",1826352984088122046
1759," 'nba2k19'",1824908901846631211
1760," 'kingjames'",1824908901846631211
1761," 'striveforgreatness'",1824908901846631211
1762," 'rwtw'",1824908901846631211
1763," 'jamesgang' ",1824908901846631211
1764," 'blackexcellence'",1812125353687526629
1765," 'jamesgang' ",1812125353687526629
1766," 'dadstillgotgame'",1811847869473647198
1767," 'thekidfromakron'",1811847869473647198
1768," 'rwtw'",1811847869473647198
1769," 'striveforgreatness'",1811847869473647198
1770," 'jamesgang'",1811847869473647198
1771," 'ipromise'",1811847869473647198
1772," 'nba2k19'",1811847869473647198
1773," 'ad' ",1811847869473647198
1774," 'jamesgang'",1809092200639209697
1775," 'repost' ",1809092200639209697
1776," 'justanotherkidfromakron'",1809047223976388223
1777," 'fabfive' ",1809047223976388223
1778," 'alwaysbelieve' ",1770481735738811400
1779," 'alwaysbelieve' ",1757764699317226907
1780," 'daddyslilangel'",1756954789910252985
1781," 'iaintrockingwitthatfacethoughs' ",1756954789910252985
1782," 'lebronwatch'",1756928079449924656
1783," 'letsgo'",1756928079449924656
1784," 'striveforgreatness'",1756928079449924656
1785," 'thekidfromakron'",1756928079449924656
1786," 'jamesgang'",1756928079449924656
1787," 'rwtw' ",1756928079449924656
1788," 'sfg'",1755959748530110211
1789," 'rwtw'",1755959748530110211
1790," 'jamesgang'",1755959748530110211
1791," 'thekidfromakron' ",1755959748530110211
1792," 'sfg'",1755270161826752702
1793," 'lfc' ",1755270161826752702
1794," 'season15'",1754148600952410251
1795," 'sfg'",1754148600952410251
1796," 'jamesgang' ",1754148600952410251
1797," 'striveforgreatness'",1754140831541267127
1798," 'rwtw' ",1754140831541267127
1799," 'familyties'",1752001363401197908
1800," 'klutch'",1752001363401197908
1801," 'rwtw' ",1752001363401197908
1802," 'season15'",1751958479176023974
1803," 'striveforgreatness'",1751958479176023974
1804," 'jamesgang'",1751958479176023974
1805," 'thekidfromakron' ",1751958479176023974
1806," 'lebronwatch'",1751775721958979645
1807," 'striveforgreatness'",1751775721958979645
1808," 'jamesgang'",1751775721958979645
1809," 'thekidfromakron'",1751775721958979645
1810," 'rwtw'",1751775721958979645
1811," 'fabfive' ",1751775721958979645
1812," 'jamesgang' ",1750427619939496867
1813," 'lebronwatch' ",1750137962580187173
1814," 'lebronwatch' ",1749801815186429490
1815," 'jamesgang'",1749037966535430701
1816," 'striveforgreatness' ",1749037966535430701
1817," 'prompromise' ",1748937543984346321
1818," 'familyties' ",1748101101233899940
1819," 'riseup' ",1747481738344904089
1820," 'familyties' ",1747256357721452074
1821," 'striveforgreatness'",1747222859081877334
1822," 'jamesgang'",1747222859081877334
1823," 'rwtw' ",1747222859081877334
1824," 'sheesh' ",1745421480717914234
1825," 'lebronwatch' ",1745074558500995130
1826," 'airmaxday' ",1744022291538556468
1827," 'airmaxday' ",1743730643621392678
1828," 'welcome2season15'",1743658006841078611
1829," 'striveforgreatness' ",1743658006841078611
1830," 'lebronwatch'",1743089477867582657
1831," 'nikelifer' ",1743089477867582657
1832," 'welcome2season15'",1743079308777639048
1833," 'striveforgreatness'",1743079308777639048
1834," 'thekidfromakron' ",1743079308777639048
1835," 'orangeshoebox' ",1741583269839159228
1836," 'lebronwatch'",1739459128239454591
1837," 'striveforgreatness'",1739459128239454591
1838," 'rwtw'",1739459128239454591
1839," 'jamesgang'",1739459128239454591
1840," 'thekidfromakron' ",1739459128239454591
1841," 'welcome2season15'",1736450342629326460
1842," 'striveforgreatness'",1736450342629326460
1843," 'jamesgang'",1736450342629326460
1844," 'yallwannaseeadeadbody'",1736450342629326460
1845," 'watchyahead'",1736450342629326460
1846," 'bangbang' ",1736450342629326460
1847," 'welcome2season15'",1735021972150423200
1848," 'striveforgreatness'",1735021972150423200
1849," 'jamesgang' ",1735021972150423200
1850," 'striveforgreatness'",1733751930607831287
1851," 'jamesgang' ",1733751930607831287
1852," 'brycemaximus'",1733550029781999855
1853," 'jamesgang' ",1733550029781999855
1854," 'killatwill' ",1732096573934155662
1855," 'lebronwatch' ",1730363345728720403
1856," 'repost'",1729981043668586966
1857," 'bronnyyoungking'",1729981043668586966
1858," 'jamesgang' ",1729981043668586966
1859," 'repost'",1726248500024768269
1860," 'striveforgreatness'",1726248500024768269
1861," 'jamesgang' ",1726248500024768269
1862," 'theprocess' ",1725955675504685328
1863," 'repost'",1724935767605923310
1864," 'bronnyjames'",1724935767605923310
1865," 'jamesgang' ",1724935767605923310
1866," 'striveforgreatness'",1724472143133392733
1867," 'istandsolodolo'",1724472143133392733
1868," 'jamesgang' ",1724472143133392733
1869," 'equality'",1723332659713010949
1870," 'striveforgreatness'",1723332659713010949
1871," 'iwillnotshutupanddribble' ",1723332659713010949
1872," 'season15'",1722050643977798382
1873," 'striveforgreatness'",1722050643977798382
1874," 'jamesgang' ",1722050643977798382
1875," 'striveforgreatness' ",1718447821700811509
1876," 'jamesgang'",1718343741808690475
1877," 'queenv'",1718343741808690475
1878," 'bronny'",1718343741808690475
1879," 'brycemaximus'",1718343741808690475
1880," 'princessz' ",1718343741808690475
1881," 'kingxqueen' ",1717692561524937278
1882," 'wewillnotshutupanddribble' ",1716470604875743685
1883," 'lebronkithcollab'",1715534477125847083
1884," 'longlivetheking' ",1715534477125847083
1885," 'nolabelsvisible'",1713313886323025246
1886," 'ifyouknowyouknow' ",1713313886323025246
1887," 'lebronwatch' ",1711399188342086057
1888," 'wadecountyback' ",1710393861236747901
1889," 'lebronwatch' ",1707082898185927380
1890," 'lebronwatch' ",1704173777778516082
1891," 'inmyzone' ",1703983948671279479
1892," 'striveforgreatness'",1701069300800254427
1893," 'youngkings' ",1701069300800254427
1894," 'teamlebron'",1700423121393664389
1895," 'allstar2018'",1700423121393664389
1896," 'striveforgreatness' ",1700423121393664389
1897," '30kclub'",1699454725193534482
1898," 'striveforgreatness'",1699454725193534482
1899," 'thekidfromakron' ",1699454725193534482
1900," 'striveforgreatness'",1698704238613829318
1901," 'thekidfromakron' ",1698704238613829318
1902," 'striveforgreatness' ",1696141083408812559
1903," 'striveforgreatness'",1694352478898151265
1904," 'familyties' ",1694352478898151265
1905," 'mlklivesforever' ",1692945545313957017
1906," 'striveforgreatness' ",1692944170521928025
1907," 'equality' ",1692150038056637914
1908," 'striveforgreatness'",1689725210628303932
1909," 'bornbuckets'",1689725210628303932
1910," 'cashonly' ",1689725210628303932
1911," 'striveforgreatness' ",1689367383028213913
1912," 'livelaughlove'",1688088896950584164
1913," 'lovemypeople' ",1688088896950584164
1914," 'striveforgreatness'",1687352367773067110
1915," 'season15'",1687352367773067110
1916," 'rwtw'",1687352367773067110
1917," 'thekidfromakron' ",1687352367773067110
1918," 'myqueen'",1687108090954367100
1919," 'jamesgang' ",1687108090954367100
1920," 'striveforgreatness'",1685824373715836098
1921," 'kickgamecray'",1685824373715836098
1922," 'youngking' ",1685824373715836098
1923," 'saluteg'",1678032431774928957
1924," 'striveforgreatness'",1678032431774928957
1925," 'morelife' ",1678032431774928957
1926," 'striveforgreatness' ",1677043541148605020
1927," 'swooshlife'",1676363830772709125
1928," 'rwtw'",1676363830772709125
1929," 'striveforgreatness' ",1676363830772709125
1930," 'jamesgang' ",1675907025986858279
1931," 'striveforgreatness'",1674313005321797816
1932," 'thekidfromakron' ",1674313005321797816
1933," 'mambaneverout'",1673333060458021228
1934," 'mambastillliveson'",1673333060458021228
1935," 'ko8e24' ",1673333060458021228
1936," 'mamba'",1672823941645134728
1937," 'ko8e24raftersforever' ",1672823941645134728
1938," 'thedebatecontinues'",1672718056423894089
1939," 'mamba'",1672718056423894089
1940," 'raftersforever' ",1672718056423894089
1941," 'equality'",1672237408487693923
1942," 'striveforgreatness' ",1672237408487693923
1943," 'striveforgreatness'",1671604552832703050
1944," 'welcometoseason15'",1671604552832703050
1945," 'rwtw' ",1671604552832703050
1946," 'sfg'",1670423245582766499
1947," 'welcometoseason15' ",1670423245582766499
1948," 'iwasaballplayertoo'",1666926893825664651
1949," 'ips'",1666926893825664651
1950," 'striveforgreatness' ",1666926893825664651
1951," 'striveforgreatness'",1666909001344282822
1952," 'youngking' ",1666909001344282822
1953," 'striveforgreatness'",1666809139353298918
1954," 'theland' ",1666809139353298918
1955," 'jamesgang'",1662680274137542516
1956," 'wayofwade'",1662680274137542516
1957," 'striveforgreatness'",1662680274137542516
1958," 'bronny'",1662680274137542516
1959," 'zaire' ",1662680274137542516
1960," 'jamesgang'",1661400368883884150
1961," 'queenv' ",1661400368883884150
1962," 'striveforgreatness'",1660315239876856357
1963," 'thekidfromakron' ",1660315239876856357
1964," 'striveforgreatness' ",1658531953575919166
1965," 'striveforgreatness' ",1658258472296711105
1966," 'oh'",1656955105045736861
1967," 'io' ",1656955105045736861
1968," 'repost'",1656763414640787662
1969," '89blocks' ",1656763414640787662
1970," 'vinochronicles' ",1656720133483448305
1971," 'oh'",1656106249588447072
1972," 'gobucks'",1656106249588447072
1973," 'striveforgreatness' ",1656106249588447072
1974," 'striveforgreatness' ",1656052779141420588
1975," 'oh'",1655418483204528371
1976," 'io'",1655418483204528371
1977," 'striveforgreatness'",1655418483204528371
1978," 'welco' ",1655418483204528371
1979," 'tbt'",1654484675173221039
1980," 'irishforever'",1654484675173221039
1981," 'state'",1654484675173221039
1982," 'striveforgreatness' ",1654484675173221039
1983," 'kingme'",1654151490308527040
1984," 'striveforgreatness' ",1654151490308527040
1985," 'sauceitup'",1653361249184126805
1986," 'kings'",1653361249184126805
1987," 'blackexcellence'",1653361249184126805
1988," 'livelaughlove' ",1653361249184126805
1989," 'freecyntoiabrown' ",1653131524050495371
1990," 'jamesgang'",1650897140647827053
1991," 'livelaughlove'",1650897140647827053
1992," 'striveforgreatness' ",1650897140647827053
1993," 'welcome2season15'",1649454127828443037
1994," 'striveforgreatness' ",1649454127828443037
1995," 'justakidfromakron' ",1649442726435184670
1996," 'myfavoriteplayground'",1647968368021747895
1997," 'striveforgreatness' ",1647968368021747895
1998," 'welcometoseason15'",1645144886494052379
1999," 'striveforgreatness' ",1645144886494052379
2000," 'striveforgreatness' ",1643086263496289118
2001," 'striveforgreatness'",1642980741527095347
2002," 'livelaughlove'",1642980741527095347
2003," 'promiseiwontstop' ",1642980741527095347
2004," 'striveforgreatness'",1641487433961047887
2005," 'livelaughlove'",1641487433961047887
2006," 'savagemode' ",1641487433961047887
2007," 'longlivetheking'",1641048934124542604
2008," 'striveforgreatness'",1641048934124542604
2009," 'savagemode'",1641048934124542604
2010," 'rwtw' ",1641048934124542604
2011," 'myfavholiday' ",1638169078919375082
2012," 'jameshalloweenparty2017'",1638099564622136998
2013," 'howwillwetopthisonenextyear'",1638099564622136998
2014," 'ofcoursewewill' ",1638099564622136998
2015," 'happyhalloweenfolks' ",1637433519951504841
2016," 'ourelephantiskiller' ",1637385964471251348
2017," 'striveforgreatness' ",1636386310296194724
2018," 'octobersveryown'",1632767793336673660
2019," 'sixgod'",1632767793336673660
2020," 'livelaughlove' ",1632767793336673660
2021," 'jamesgang'",1631578810795489030
2022," 'zhurinova'",1631578810795489030
2023," 'happybirthdayz' ",1631578810795489030
2024," 'shegetswhatevershewantsfromme'",1631301213687679577
2025," 'andwhatso'",1631301213687679577
2026," 'thatsmybabygirl'",1631301213687679577
2027," 'lilguysdonteventryit'",1631301213687679577
2028," 'illbewaitingatthegatewiththegu'",1631301213687679577
2029," 'thinkitsagameifyouwantto' ",1631301213687679577
2030," 'striveforgreatness'",1630710630426414824
2031," 'livelaughlove' ",1630710630426414824
2032," 'striveforgreatness'",1630486682652721549
2033," 'savagemode'",1630486682652721549
2034," 'welcometoseason15' ",1630486682652721549
2035," 'striveforgreatness'",1629878460665512227
2036," '1of1' ",1629878460665512227
2037," 'theland' ",1628431743772333614
2038," 'livelaughlove'",1628348065016896792
2039," 'striveforgreatness' ",1628348065016896792
2040," 'striveforgreatness' ",1627803001295463474
2041," 'striveforgreatness' ",1627100085437810683
2042," 'striveforgreatness'",1622965922849839659
2043," 'wow' ",1622965922849839659
2044," 'bronny'",1619869409395100650
2045," 'ihaveateenagerthough'",1619869409395100650
2046," 'whattheheck' ",1619869409395100650
2047," 'strangerthings' ",1616720324626503772
2048," 'striveforgreatness'",1611959208088205836
2049," 'savagemode'",1611959208088205836
2050," 'season15premiere' ",1611959208088205836
2051," 'livelaughlove'",1610564611000829710
2052," 'striveforgreatness' ",1610564611000829710
2053," 'repost' ",1610488089866989191
2054," 'striveforgreatness'",1608902388889412256
2055," 'theland'",1608902388889412256
2056," 'savagemode' ",1608902388889412256
2057," 'enjoyingthefruitsofourlabor'",1608537618600260462
2058," 'vinochronicles' ",1608537618600260462
2059," 'striveforgreatness'",1608442504209055797
2060," 'bloomberggbf' ",1608442504209055797
2061," 'striveforgreatness'",1608221253834228811
2062," 'kickgamecray'",1608221253834228811
2063," 'savagemode' ",1608221253834228811
2064," 'striveforgreatness'",1606922314828817942
2065," 'thelandstrikesagain' ",1606922314828817942
2066," 'repost'",1606162957295996334
2067," 'beastmode'",1606162957295996334
2068," 'townbitness' ",1606162957295996334
2069," 'daddylilgirl'",1605932850564488292
2070," 'zhurinova'",1605932850564488292
2071," 'livelaughlove' ",1605932850564488292
2072," 'brotherhood'",1604513304599163058
2073," 'striveforgreatness'",1604513304599163058
2074," 'savagemode' ",1604513304599163058
2075," 'damnproud' ",1603926930833703287
2076," 'myqueen'",1603711396305384399
2077," 'literallydayone'",1603711396305384399
2078," 'jamesgang' ",1603711396305384399
2079," 'brotherhood'",1601956889154082812
